index,lon,lat,alt,
395,-73.91550191,45.45487104,-7.24815607,
396,-73.91549915,45.45487190,-7.25618935,
397,-73.91549633,45.45487289,-7.26255751,
398,-73.91549327,45.45487393,-7.26717710,
399,-73.91549068,45.45487486,-7.27084684,
400,-73.91548782,45.45487594,-7.27776766,
401,-73.91548517,45.45487700,-7.28291512,
402,-73.91548254,45.45487791,-7.28933382,
403,-73.91547983,45.45487875,-7.29629087,
404,-73.91547677,45.45487982,-7.30211258,
405,-73.91547400,45.45488066,-7.30539608,
406,-73.91547132,45.45488129,-7.30090380,
407,-73.91546840,45.45488212,-7.29048586,
408,-73.91546592,45.45488288,-7.27943277,
409,-73.91546334,45.45488366,-7.27241421,
410,-73.91546094,45.45488466,-7.26754522,
411,-73.91545913,45.45488532,-7.26661158,
412,-73.91545750,45.45488593,-7.26745701,
413,-73.91545593,45.45488631,-7.26638079,
414,-73.91545435,45.45488708,-7.26679897,
415,-73.91545324,45.45488754,-7.27077675,
416,-73.91545217,45.45488807,-7.27614403,
417,-73.91545117,45.45488866,-7.28133965,
418,-73.91544981,45.45488925,-7.28703642,
419,-73.91544855,45.45488974,-7.28965616,
420,-73.91544700,45.45489043,-7.28727674,
421,-73.91544583,45.45489122,-7.28342247,
422,-73.91544439,45.45489169,-7.27999687,
423,-73.91544271,45.45489259,-7.27710390,
424,-73.91544132,45.45489302,-7.27518225,
425,-73.91544000,45.45489362,-7.27211046,
426,-73.91543902,45.45489405,-7.26890373,
427,-73.91543768,45.45489471,-7.27100182,
428,-73.91543611,45.45489527,-7.28094482,
429,-73.91543477,45.45489580,-7.29337072,
430,-73.91543344,45.45489600,-7.30568600,
431,-73.91543219,45.45489628,-7.31587458,
432,-73.91543073,45.45489652,-7.32494688,
433,-73.91542954,45.45489690,-7.32891417,
434,-73.91542815,45.45489714,-7.32750225,
435,-73.91542679,45.45489743,-7.32243681,
436,-73.91542531,45.45489787,-7.31634283,
437,-73.91542402,45.45489820,-7.31088734,
438,-73.91542249,45.45489838,-7.30547047,
439,-73.91542123,45.45489892,-7.30159950,
440,-73.91541967,45.45489934,-7.29798126,
441,-73.91541806,45.45489969,-7.29512691,
442,-73.91541645,45.45490019,-7.29298544,
443,-73.91541491,45.45490061,-7.29262066,
444,-73.91541323,45.45490104,-7.29321337,
445,-73.91541145,45.45490149,-7.29391289,
446,-73.91540947,45.45490208,-7.29476547,
447,-73.91540721,45.45490276,-7.29545641,
448,-73.91540495,45.45490338,-7.29532194,
449,-73.91540273,45.45490401,-7.29546976,
450,-73.91540032,45.45490471,-7.29588604,
451,-73.91539740,45.45490582,-7.29560709,
452,-73.91539465,45.45490655,-7.29536724,
453,-73.91539180,45.45490733,-7.29773140,
454,-73.91538858,45.45490834,-7.30006409,
455,-73.91538554,45.45490922,-7.29962111,
456,-73.91538197,45.45491036,-7.29674053,
457,-73.91537870,45.45491135,-7.29310465,
458,-73.91537522,45.45491235,-7.29074287,
459,-73.91537152,45.45491357,-7.29035902,
